ID варианта товара,Артикул,Название товара,Цена продажи,Остаток
310400816,"Соус Aroy-D Sweet chilli for chicken, 920 г",ЭКQ182079655,250.0,250.0
310401208,"Соус Aroy-D Sriracha chilli, 230 г",ЭКQ182079920,130.0,130.0
310425881,"Соус Uni-Eagle Острый чили Sriracha, 475 г",ЭКQ182102066,205.0,205.0
310428621,"Соус Aroy-D Fish, 240 г",ЭКQ182104256,110.0,110.0
310431006,"Соус Aroy-D Fish, 840 г",ЭКQ182106499,246.0,246.0
310432021,"Соус Aroy-D Sweet & sour, 215 г",ЭКQ182107376,99.0,99.0
310433089,"Соус Aroy-D Sweet plum, 245 г",ЭКQ182108393,107.0,107.0
310434447,"Соус Aroy-D Pad thai, 270 г",ЭКQ182109586,162.0,162.0
310436034,"Aroy-D Паста Том Ям кисло-сладкая, 400 г",ЭКQ182110973,215.0,215.0
310438426,"Aroy-D Паста Том Ям кисло-сладкая, 50 г",ЭКQ182113140,59.0,59.0
310450992,"Aroy-D Паста Tом Кха, 400 г",ЭКQ182124702,212.0,212.0
310454359,"Aroy-D Паста Карри зеленая, 400 г",ЭКQ182127776,214.0,214.0
310455100,"Aroy-D Паста Карри красная, 400 г",ЭКQ182128311,214.0,214.0
310456257,"Aroy-D Паста Карри желтая, 400 г",ЭКQ182129235,214.0,214.0
310456634,"Aroy-D Паста из тамаринда , 454 г",ЭКQ182129519,221.0,221.0
310457597,"Пюре Люблю жизнь Манго из Мьянмы, банка 430 г",ЭКQ182130273,257.0,257.0
310459492,Масло кокосовое Aroy-D extra virgin 450 мл,182131387,550.0,550.0
310584326,"Соус Pearl River Bridge Соевый слабосоленый (диспенсер), 150 мл",ЭКQ182201153,117.0,117.0
310584560,"Соус Pearl River Bridge Соевый светлый, 500 мл",ЭКQ182201333,135.0,135.0
310586914,"Соус Pearl River Bridge Соевый темный, 500 мл",ЭКQ182201523,147.0,147.0
310596453,"Соус Pearl River Bridge Устричный соус высшей категории, 148 г",ЭКQ182207233,119.0,119.0
310597426,"Соус Pearl River Bridge Устричный, 510 г",ЭКQ182207794,149.0,149.0
310599329,"Соус Pearl River Bridge Терияки, 200 мл",ЭКQ182209240,165.0,165.0
310600603,"Соус Pearl River Bridge Унаги для морепродуктов, 200 мл",ЭКQ182210227,165.0,165.0
310609943,"Соус Pearl River Bridge Кимчи, 200 мл",ЭКQ182216096,210.0,210.0
310611599,"Соус Pearl River Bridge Хойсин, 260 г",ЭКQ182217464,130.0,130.0
310612724,"Соус Pearl River Bridge Yellow lantern chilli, 240 г",ЭКQ182217948,167.0,167.0
310652362,"Соус Lao Gan Ma из черных соевых бобов и чили, 280 г",ЭКQ182241039,188.0,188.0
310653282,"Соус Lao Gan Ma острый с хрустящим перцем чили, 210 г",ЭКQ182241796,200.0,200.0
310654332,"Соус AYAM Nasi goreng, 185 г",ЭКQ182242563,170.0,170.0
310655045,Суп Том Ям Aroy-D жестяная банка 400 г,ЭКQ182243149,185.0,185.0
310655786,"Сахар Aroy-D пальмовый, 454 г",ЭКQ182243584,148.0,148.0
310659428,Вермишель REAL THAI рисовая 250 г,ЭКQ182246094,118.0,118.0
310659741,Лапша REAL THAI рисовая 10 мм 250 г,ЭКQ182246220,130.0,130.0
310660682,Лапша Aroy-D Рисовая 10 мм 454 г,ЭКQ182246677,141.0,141.0
310661005,Лапша Aroy-D рисовая 5 мм 454 г,ЭКQ182246874,142.0,142.0
310661269,Рис Aroy-D тайский клейкий 1 кг,ЭКQ182247108,195.0,195.0
310662093,Рис Sawat-D Черный органический тайский 1 кг,ЭКQ182247629,385.0,385.0
310749797,"KARA Сливки сухие кокосовые, 1 к г",ЭКQ182323637,745.0,745.0
311897142,Вермишель Sen Soy Фунчоза из зеленых бобов 200 г,FSQ182968974,120.0,120.0
311899096,Лапша Sen Soy Японская кухня Soba гречневая 300 г,182970620,138.0,138.0
311900251,Лапша Sen Soy Японская кухня Udon пшеничная для приготовления Wok 300 г,FSQ182971575,105.0,105.0
311900914,Лапша Sen Soy Японская кухня Rice Vermicelli рисовая 300 г,FSQ182972081,123.0,123.0
311902728,"Соус Sen Soy Соевый классический, 250 мл",FSQ182973130,48.0,48.0
311905023,"Sen Soy Рисовая бумага, 100 г",FSQ182974498,90.0,90.0
311916749,"Sen Soy Кокосовое молоко, 400 мл",FSQ182982284,165.0,165.0
311917331,"Sen Soy Морская водоросль Нори, 28 г",FSQ182982787,193.0,193.0
311923051,"Sen Soy Основа для супа Фо, 80 г",FSQ182987776,57.0,57.0
311924414,"Sen Soy Основа для супа Мисо, 80 г",FSQ182989103,72.0,72.0
311926001,"Sen Soy Основа для супа Том Ям, 80 г",FSQ182990364,60.0,60.0
311929306,"Соус Sen Soy Соевый классический, 1 л",FSQ182991336,98.0,98.0
311964009,"Соус Sen Soy Терияки, 120 г",FSQ183003312,52.0,52.0
311964887,"Уксус Sen Soy рисовый, 220 мл",FSQ183003962,78.0,78.0
311966075,"Уксус Sen Soy красный рисовый, 220 мл",FSQ183004682,98.0,98.0
312173690,Гречневая крупа Оргтиум зелёная 200 г,183150324,110.0,110.0
312174800,Гречневая крупа Оргтиум зелёная 500 г,183151045,135.0,135.0
312176606,Оргтиум чечевица зеленая экологическая 350г,183152233,125.0,125.0
312227234,Каша nemoloko безмолочная овсяная с бананом (с 8 месяцев) 250 мл,183185186,45.0,45.0
312231769,Каша nemoloko безмолочная овсяная с грушей (с 8 месяцев) 250 мл,183187643,45.0,45.0
312276068,"Гречневый напиток nemoloko Классическое лайт 1.5%, 1 л",183213696,98.0,98.0
312279477,"Овсяный напиток nemoloko Ванильный десерт 10%, 250 мл",183215342,49.0,49.0
312282721,"Овсяный напиток nemoloko Классическое 3.2%, 250 мл",183216253,34.0,34.0
312285134,"Овсяный напиток nemoloko Классическое 3.2%, 1 л",183216744,87.0,87.0
312286177,"Овсяный напиток nemoloko Классическое лайт 1.5%, 250 мл",183216964,30.0,30.0
312287338,"Овсяный напиток nemoloko Классическое лайт 1.5%, 1 л",183217347,88.0,88.0
312288304,"Овсяный напиток nemoloko Классическое экстралайт 0.5%, 1 л",183217527,80.0,80.0
312289337,"Овсяный напиток nemoloko Фруктовое экзотик 0.5%, 1 л",183217889,98.0,98.0
312290548,"Овсяный напиток nemoloko Шоколадное 3.2%, 1 л",183218084,97.0,97.0
312532815,Имбирь маринованный (розовый) Real Tang стеклянная банка 256 г,ЭКQ183320672,108.0,108.0
312535405,Рис Sawat-D Жасмин органический тайский коричневый 1 кг,ЭКQ183322615,355.0,355.0
312537331,"Chaokoh Кокосовое молоко сухое, 60 г",ТСQ183323956,110.0,110.0
312538158,"Chaokoh Кокосовые сливки, 250 мл",ТСQ183324496,165.0,165.0
312541652,"Chaokoh Кокосовое молоко с пониженным содержанием жира Less fat, 400 мл",ТСQ183326163,125.0,125.0
312549348,"Молоко кокосовое Roi Thai Coconut milk 16.3%, 250 мл",ТСQ183331530,124.0,124.0
313322644,"Соус Aroy-D Sweetened chilli for spring roll, 360 г",ЭКQ183827492,135.0,135.0
313323064,Соус Pearl River Bridge ЧуХоу 240 г,ЭКQ183827849,143.0,143.0
313323528,"Соус Pearl River Bridge Chili garlic, 240 г",ЭКQ183828267,165.0,165.0
313324369,Соус Pearl River Bridge паста Тобадзян 230 г,ЭКQ183828973,147.0,147.0
313325708,"Aroy-D Рисовая бумага круглая (22 см, 50 листов) , 454 г",ЭКQ183830046,265.0,265.0
313327240,"REAL THAI Рисовая бумага 16см, 100 г",ЭКQ183831254,97.0,97.0
313328414,Ростки бамбука полоски Aroy-D жестяная банка 540 г,ЭКQ183832293,165.0,165.0
313329574,"Консервированный джекфрут AROY-D половинки в сиропе, жестяная банка 565 г",ЭКQ183832862,220.0,220.0
313873540,"Соус Sen Soy Терияки сладкий для обжаривания, 320 г",FSQ184129599,110.0,110.0
314158671,"POLEZZNO Семена чиа в саше, 25 шт",PLQ184271502,174.0,174.0
314161642,POLEZZNO Масло какао нерафинированное 100 г,184274150,274.0,274.0
314162189,POLEZZNO Полба 300 г,184274602,115.0,115.0
314164907,POLEZZNO Нут 200 г,184276717,107.0,107.0
314167749,POLEZZNO Фасоль маш 300 г,184278746,188.0,188.0
314479422,"Federici Макароны Спагетти № 3, 500 г",184495379,62.0,62.0
314514601,"Federici Макароны Спиральки № 42, 500 г",184522464,62.0,62.0
314516079,"Federici Лапша в гнездах яичная № 203, 200 г",184523484,134.0,134.0
314517826,"Federici Макароны Спагетти №3 gluten free, 400 г",184524875,144.0,144.0
314520470,"Federici Макароны Перья рифленые №23 gluten free, 400 г",184527305,150.0,150.0
314525297,"Federici Макароны Спагетти №3 цельнозерновые, 400 г",184530938,60.0,60.0
314529031,"La Molisana Spa Макароны Spaghetti № 15, 500 г",184533525,134.0,134.0
314552697,"La Molisana Spa Макароны Spaghetti с чернилами каракатицы, 500 г",184552188,280.0,280.0
314566136,"Фасоль Lutik белая, жестяная банка 425 мл",184561517,44.0,44.0
314588259,Кукуруза отборная Lutik жестяная банка 340 г 425 мл,184571366,54.0,54.0
314605712,"Соус Monini Песто томатный, 190 г",184579835,343.0,343.0
314610981,"Monini Масло оливковое Classico, стеклянная бутылка, 250 мл",184583527,380.0,380.0
314612150,"Monini Масло оливковое Classico, стеклянная бутылка, 500 мл",184584185,642.0,642.0
314612872,"Monini Масло оливковое Classico, стеклянная бутылка, 1 л",184584694,1150.0,1150.0
314614033,"Уксус Monini винный красный, 500 мл",184585486,278.0,278.0
314840006,"Monini Масло оливковое Anfora, стеклянная бутылка, 500 мл",184736364,650.0,650.0
315050544,"Соус Real Thai для жарки Чёрный перец, 150 мл",ЭКQ184837343,150.0,150.0
315265963,"Маска одноразовая голубая, 25 штук",184943993,475.0,475.0
315342725,"Маска защитная, 25 штук",184988452,680.0,680.0
315405319,"Кофе в зернах Gimoka Gran Bar, 1 кг",185034860,638.0,638.0
315406269,Кофе в зернах Gimoka rossa gran bar 1 кг,,790.0,790.0
315416638,"Кофе в зернах Lavazza Tierra Colombia, 1 кг",185041127,1420.0,1420.0
315425992,"Кофе в зернах Lavazza Tierra Brasile, 1 кг",185048065,1420.0,1420.0
